city,place_name,hours,priority

Pondicherry,Handicraft Market Tour,2
Pondicherry,Local Village Visit,3
Pondicherry,Picnic Spot Pondicherry,3
Pondicherry,Scenic View Point Pondicherry,2

Pune,Shaniwar Wada,2
Pune,Aga Khan Palace,2
Pune,Sinhagad Fort,3
Pune,Dagadusheth Ganpati Temple,1
Pune,Pataleshwar Cave Temple,1
Pune,Rajiv Gandhi Zoo,3
Pune,Osho Ashram,2
Pune,Parvati Hill,2
Pune,Khadakwasla Dam,3
Pune,Phoenix Marketcity,2
Pune,Local Market Pune,2
Pune,Street Food Tour Pune,3
Pune,Heritage Walk Pune,3
Pune,Photography Walk Pune,2
Pune,Temple Trail Pune,3
Pune,Local Cafe Exploration,2
Pune,Night Walk Pune,2
Pune,Shopping Market Walk,2
Pune,Cultural Experience Pune,2
Pune,Adventure Activities Pune,3
Pune,Sunset View Pune,2
Pune,Sunrise View Pune,2
Pune,Nature Walk Pune,3
Pune,Camping Experience Pune,4
Pune,Picnic Spot Pune,3
Pune,Art Gallery Visit,2
Pune,Handicraft Market Tour,2
Pune,Local Village Visit,3
Pune,Scenic View Point Pune,2
Pune,Relaxation Park Visit,2

Rishikesh,Laxman Jhula,2
Rishikesh,Ram Jhula,2
Rishikesh,Triveni Ghat,2
Rishikesh,Neelkanth Mahadev Temple,3
Rishikesh,Parmarth Niketan Ashram,2
Rishikesh,Beatles Ashram,2
Rishikesh,River Rafting,4
Rishikesh,Bungee Jumping,3
Rishikesh,Camping Rishikesh,4
Rishikesh,Waterfall Trek Rishikesh,3
Rishikesh,Local Market Rishikesh,2
Rishikesh,Street Food Tour Rishikesh,3
Rishikesh,Heritage Walk Rishikesh,3
Rishikesh,Photography Walk Rishikesh,2
Rishikesh,Temple Trail Rishikesh,3
Rishikesh,Local Cafe Exploration,2
Rishikesh,Night Walk Rishikesh,2
Rishikesh,Shopping Market Walk,2
Rishikesh,Cultural Experience Rishikesh,2
Rishikesh,Adventure Activities Rishikesh,4
Rishikesh,Sunset View Rishikesh,2
Rishikesh,Sunrise View Rishikesh,2
Rishikesh,Nature Walk Rishikesh,3
Rishikesh,Relaxation Riverside Time,3
Rishikesh,Boat Ride Ganga,2
Rishikesh,Yoga Session,2
Rishikesh,Meditation Retreat,3
Rishikesh,Picnic Spot Rishikesh,3
Rishikesh,Scenic View Point Rishikesh,2
Rishikesh,Forest Exploration Rishikesh,3

Shimla,The Ridge,2
Shimla,Mall Road Shimla,2
Shimla,Jakhoo Temple,2
Shimla,Kufri,3
Shimla,Christ Church Shimla,1
Shimla,Green Valley,2
Shimla,Toy Train Ride,4
Shimla,Indian Institute of Advanced Study,2
Shimla,Annandale,2
Shimla,Chadwick Falls,2
Shimla,Local Market Shimla,2
Shimla,Street Food Tour Shimla,3
Shimla,Heritage Walk Shimla,3
Shimla,Photography Walk Shimla,2
Shimla,Temple Trail Shimla,3
Shimla,Local Cafe Exploration,2
Shimla,Night Walk Shimla,2
Shimla,Shopping Market Walk,2
Shimla,Cultural Experience Shimla,2
Shimla,Adventure Activities Shimla,3
Shimla,Sunset View Shimla,2
Shimla,Sunrise View Shimla,2
Shimla,Nature Walk Shimla,3
Shimla,Camping Experience Shimla,4
Shimla,Picnic Spot Shimla,3
Shimla,Scenic View Point Shimla,2
Shimla,Forest Exploration Shimla,3
Shimla,Relaxation Hill View,3
Shimla,Local Village Visit,3
Shimla,Art Gallery Visit,2

Srinagar,Dal Lake,3
Srinagar,Shikara Ride,2
Srinagar,Mughal Gardens,3
Srinagar,Shankaracharya Temple,2
Srinagar,Nishat Bagh,2
Srinagar,Shalimar Bagh,2
Srinagar,Hazratbal Shrine,2
Srinagar,Pari Mahal,2
Srinagar,Indira Gandhi Memorial Tulip Garden,3
Srinagar,Local Market Srinagar,2
Srinagar,Street Food Tour Srinagar,3
Srinagar,Heritage Walk Srinagar,3
Srinagar,Photography Walk Srinagar,2
Srinagar,Temple Trail Srinagar,3
Srinagar,Local Cafe Exploration,2
Srinagar,Night Walk Srinagar,2
Srinagar,Shopping Market Walk,2
Srinagar,Cultural Experience Srinagar,2
Srinagar,Adventure Activities Srinagar,3
Srinagar,Sunset View Srinagar,2
Srinagar,Sunrise View Srinagar,2
Srinagar,Nature Walk Srinagar,3
Srinagar,Relaxation Lake View,3
Srinagar,Boat Ride Dal Lake,2
Srinagar,Gulmarg Day Trip,5
Srinagar,Pahalgam Day Trip,5
Srinagar,Sonmarg Day Trip,5
Srinagar,Handicraft Market Tour,2
Srinagar,Local Village Visit,3
Srinagar,Scenic View Point Srinagar,2

Surat,Dumas Beach,3
Surat,Science Centre Surat,2
Surat,Sarthana Nature Park,3
Surat,Dutch Garden,2
Surat,Ambika Niketan Temple,2
Surat,ISKCON Temple Surat,1
Surat,VR Mall Surat,2
Surat,Local Market Surat,2
Surat,Street Food Tour Surat,3
Surat,Heritage Walk Surat,3
Surat,Photography Walk Surat,2
Surat,Temple Trail Surat,3
Surat,Local Cafe Exploration,2
Surat,Night Walk Surat,2
Surat,Shopping Market Walk,2
Surat,Cultural Experience Surat,2
Surat,Adventure Activities Surat,3
Surat,Sunset View Surat,2
Surat,Sunrise View Surat,2
Surat,Nature Walk Surat,3
Surat,Relaxation Park Visit,2
Surat,Boat Ride Tapi River,2
Surat,Art Gallery Visit,2
Surat,Handicraft Market Tour,2
Surat,Local Village Visit,3
Surat,Picnic Spot Surat,3
Surat,Scenic View Point Surat,2
Surat,Food Street Exploration,3
Surat,City View Walk,2
Surat,Riverfront Walk Surat,2

Tirupati,Tirumala Temple,4
Tirupati,Sri Kapileswara Swamy Temple,2
Tirupati,Akasa Ganga,2
Tirupati,Silathoranam,2
Tirupati,Chandragiri Fort,3
Tirupati,Deer Park Tirupati,2
Tirupati,ISKCON Temple Tirupati,2
Tirupati,Sri Venkateswara Museum,2
Tirupati,Local Market Tirupati,2
Tirupati,Street Food Tour Tirupati,3
Tirupati,Heritage Walk Tirupati,3
Tirupati,Photography Walk Tirupati,2
Tirupati,Temple Trail Tirupati,4
Tirupati,Local Cafe Exploration,2
Tirupati,Night Walk Tirupati,2
Tirupati,Shopping Market Walk,2
Tirupati,Cultural Experience Tirupati,2
Tirupati,Adventure Activities Tirupati,3
Tirupati,Sunset View Tirupati,2
Tirupati,Sunrise View Tirupati,2
Tirupati,Nature Walk Tirupati,3
Tirupati,Relaxation Hill View,3
Tirupati,Boat Ride Tirupati Area,2
Tirupati,Art Gallery Visit,2
Tirupati,Handicraft Market Tour,2
Tirupati,Local Village Visit,3
Tirupati,Picnic Spot Tirupati,3
Tirupati,Scenic View Point Tirupati,2
Tirupati,Forest Exploration Tirupati,3
Tirupati,Spiritual Experience Tour,4

Udaipur,City Palace Udaipur,3
Udaipur,Lake Pichola,3
Udaipur,Jag Mandir,2
Udaipur,Fateh Sagar Lake,2
Udaipur,Sajjangarh Palace,3
Udaipur,Saheliyon Ki Bari,2
Udaipur,Bagore Ki Haveli,2
Udaipur,Jagadish Temple,1
Udaipur,Local Market Udaipur,2
Udaipur,Street Food Tour Udaipur,3
Udaipur,Heritage Walk Udaipur,3
Udaipur,Photography Walk Udaipur,2
Udaipur,Temple Trail Udaipur,3
Udaipur,Local Cafe Exploration,2
Udaipur,Night Walk Udaipur,2
Udaipur,Shopping Market Walk,2
Udaipur,Cultural Experience Udaipur,2
Udaipur,Adventure Activities Udaipur,3
Udaipur,Sunset View Udaipur,2
Udaipur,Sunrise View Udaipur,2
Udaipur,Nature Walk Udaipur,3
Udaipur,Boat Ride Lake Pichola,2
Udaipur,Art Gallery Visit,2
Udaipur,Handicraft Market Tour,2
Udaipur,Local Village Visit,3
Udaipur,Picnic Spot Udaipur,3
Udaipur,Scenic View Point Udaipur,2
Udaipur,Palace Cultural Show,2
Udaipur,City View Walk,2
Udaipur,Relaxation Lake View,3

Varanasi,Kashi Vishwanath Temple,2
Varanasi,Dashashwamedh Ghat,2
Varanasi,Assi Ghat,2
Varanasi,Sarnath,3
Varanasi,Ganga Aarti,2
Varanasi,BHU Campus,2
Varanasi,Ramnagar Fort,2
Varanasi,Tulsi Manas Temple,1
Varanasi,Durga Temple,1
Varanasi,Local Market Varanasi,2
Varanasi,Street Food Tour Varanasi,3
Varanasi,Heritage Walk Varanasi,3
Varanasi,Photography Walk Varanasi,2
Varanasi,Temple Trail Varanasi,3
Varanasi,Local Cafe Exploration,2
Varanasi,Night Walk Varanasi,2
Varanasi,Shopping Market Walk,2
Varanasi,Cultural Experience Varanasi,2
Varanasi,Boat Ride Ganga,2
Varanasi,Sunrise Boat Tour,2
Varanasi,Sunset Ghat View,2
Varanasi,Nature Walk Varanasi,3
Varanasi,Art Gallery Visit,2
Varanasi,Handicraft Market Tour,2
Varanasi,Local Village Visit,3
Varanasi,Picnic Spot Varanasi,3
Varanasi,Scenic View Point Varanasi,2
Varanasi,Spiritual Experience Tour,4
Varanasi,Music and Culture Experience,2
Varanasi,Traditional Workshop Visit,2

Vijayawada,Kanaka Durga Temple,2
Vijayawada,Prakasam Barrage,2
Vijayawada,Bhavanipuram,2
Vijayawada,Undavalli Caves,3
Vijayawada,Mogalarajapuram Caves,2
Vijayawada,Victoria Museum,2
Vijayawada,Local Market Vijayawada,2
Vijayawada,Street Food Tour Vijayawada,3
Vijayawada,Heritage Walk Vijayawada,3
Vijayawada,Photography Walk Vijayawada,2
Vijayawada,Temple Trail Vijayawada,3
Vijayawada,Local Cafe Exploration,2
Vijayawada,Night Walk Vijayawada,2
Vijayawada,Shopping Market Walk,2
Vijayawada,Cultural Experience Vijayawada,2
Vijayawada,Adventure Activities Vijayawada,3
Vijayawada,Sunset View Vijayawada,2
Vijayawada,Sunrise View Vijayawada,2
Vijayawada,Nature Walk Vijayawada,3
Vijayawada,Relaxation Park Visit,2
Vijayawada,Boat Ride Krishna River,2
Vijayawada,Art Gallery Visit,2
Vijayawada,Handicraft Market Tour,2
Vijayawada,Local Village Visit,3
Vijayawada,Picnic Spot Vijayawada,3
Vijayawada,Scenic View Point Vijayawada,2
Vijayawada,City View Walk Vijayawada,2
Vijayawada,Riverfront Walk Vijayawada,2
Vijayawada,Temple Festival Experience,3
Vijayawada,Cultural Show Vijayawada,2

Visakhapatnam,RK Beach,3
Visakhapatnam,Kailasagiri,2
Visakhapatnam,Borra Caves,4
Visakhapatnam,Araku Valley,5
Visakhapatnam,Submarine Museum,2
Visakhapatnam,INS Kursura Museum,2
Visakhapatnam,Yarada Beach,3
Visakhapatnam,Dolphin Nose,2
Visakhapatnam,Simhachalam Temple,2
Visakhapatnam,Local Market Vizag,2
Visakhapatnam,Street Food Tour Vizag,3
Visakhapatnam,Heritage Walk Vizag,3
Visakhapatnam,Photography Walk Vizag,2
Visakhapatnam,Temple Trail Vizag,3
Visakhapatnam,Local Cafe Exploration,2
Visakhapatnam,Night Walk Vizag,2
Visakhapatnam,Shopping Market Walk,2
Visakhapatnam,Cultural Experience Vizag,2
Visakhapatnam,Adventure Activities Vizag,3
Visakhapatnam,Sunset View Vizag,2
Visakhapatnam,Sunrise View Vizag,2
Visakhapatnam,Nature Walk Vizag,3
Visakhapatnam,Relaxation Beach Time,3
Visakhapatnam,Boat Ride Vizag,2
Visakhapatnam,Art Gallery Visit,2
Visakhapatnam,Handicraft Market Tour,2
Visakhapatnam,Local Village Visit,3
Visakhapatnam,Picnic Spot Vizag,3
Visakhapatnam,Scenic View Point Vizag,2
Visakhapatnam,Water Sports Activities,3
